499.907090	676.724810
513.455630	653.145760
518.445110	624.853900
554.533080	618.224140
588.568050	639.252290
624.231130	665.009900
649.462730	685.130400
672.098000	704.596050
695.362670	725.728490
720.229010	748.643550
743.656850	769.327280
769.008660	789.309640
796.373120	806.764370
825.821000	819.841260
861.070470	826.986320
894.400950	824.800610
929.414180	808.836480
947.614840	776.630390
949.189420	736.568900
941.843630	696.219680
930.822510	660.162890
916.050290	622.860980
899.273060	586.987210
883.304890	552.824840
869.180650	515.402930
856.018470	477.185740
823.743830	456.619460
782.001850	464.300060
812.679020	431.715770
826.197640	406.257980
826.669350	368.376780
811.290350	330.363510
795.892780	305.651400
777.689550	277.314180
781.258420	225.137970
790.343200	174.819030
761.190780	196.862940
742.938830	225.261790
724.275350	247.389140
673.454470	247.972780
624.522440	257.879280
587.281820	292.762990
562.371020	333.588580
539.296440	396.158330
517.878610	457.949930
518.585500	425.222100
531.694660	357.744570
530.727620	304.858770
498.183180	276.602820
466.487160	312.243830
468.155920	357.964850
481.289760	457.564680
468.651930	422.438750
458.739240	390.368490
437.480790	333.384490
414.689570	295.269340
387.180410	265.544390
356.005480	238.338690
308.983850	212.429460
285.914910	224.983180
266.424800	244.501250
253.710540	220.432730
235.800980	193.524580
208.395840	173.482630
217.677480	223.192610
225.244960	252.940600
219.614990	281.399550
203.673820	305.890020
188.272340	330.710660
173.008670	368.805350
173.667770	406.647870
187.276380	432.030220
217.742030	464.364270
175.883530	456.678460
143.091650	476.760990
129.414320	514.597870
115.422560	552.099060
99.931140	586.564770
83.675080	622.764490
69.183720	660.227850
58.240240	696.311880
50.853890	736.610050
52.310030	776.577270
70.406170	808.719900
105.406520	824.708590
138.753940	826.946860
174.012050	819.861440
203.458260	806.831940
230.816670	789.414540
256.162470	769.455460
279.588700	748.777260
304.459700	725.856050
327.731250	704.729260
350.372130	685.294750
375.606610	665.243180
407.495890	642.208810
441.713810	620.638400
466.940430	612.078480
483.130750	633.248740
499.907090	676.724810
